"true_model","true_slope","true_nknots","bic_true_model","adaflasso","slope_OLS_adaflasso","nknots_adaflasso","bic_adaflasso","best_iter","changepoints","nknots_best_iter","slope_best_iter","min_bic_best_iter","distance_adaflasso","slope_adaflasso","distance_best_iter_flasso"
"379,606",0.005,2,6880.75252778142,"379,606",0.00515207263037605,2,6877.09889560135,2,"379,606",2,0.00515207263037605,6876.19503,0,0.00515207263037605,0
"108,454,797",0.005,3,7040.38404406254,"108,454,796",0.00484019000294965,3,7035.63615467754,1,"108,454,796",3,0.00484019000294965,7035.63615,0.001,0.00484019000294965,0.001
"116,241,369,489,623,744,871",0.005,7,7012.43726351817,"116,239,369,489,623,731,747,871",0.00499733176547369,8,7012.28512669939,3,"116,239,369,489,623,747,871",7,0.00454342462712105,6996.74082,1.005,0.00499733176547369,0.005
"303",0.005,1,6955.93673934585,"300",0.00500651667320262,1,6950.3611616412,2,"300",1,0.00500651667320262,6950.04632,0.003,0.00500651667320262,0.003
"126,233,342,476,614,755,858",0.005,7,7047.61372114146,"126,233,342,475,615,754,860",0.00476898167369809,7,7026.14456584994,2,"126,233,342,475,615,754,860",7,0.00476898167369809,7023.38202,0.005,0.00476898167369809,0.005
"201,327,451,570,679,861",0.005,6,6993.50224032973,"201,327,451,573,679,861",0.0063871711083175,6,6978.36080246382,2,"201,327,451,573,679,861",6,0.0063871711083175,6978.26417,0.003,0.0063871711083175,0.003
"477,712",0.005,2,6945.18631891329,"480,712",0.00511122473872244,2,6941.83412107453,2,"480,712",2,0.00511122473872244,6941.81638,0.003,0.00511122473872244,0.003
"160,318,447,638,831",0.005,5,6988.07132580594,"160,318,447,638,828,832",0.00518405791315208,6,6992.77258639767,3,"160,318,447,638,832",5,0.00502908890774806,6982.54677,1.001,0.00518405791315208,0.001
"193,344,529,710,882",0.005,5,6863.32100784879,"189,347,529,706,882",0.00622608535996061,5,6869.86825015221,2,"189,347,529,706,882",5,0.00622608535996061,6855.98519,0.011,0.00622608535996061,0.011
"232,410,553,683,800",0.005,5,6979.26340835814,"234,410,553,683,801",0.00580687658591797,5,6975.00561987135,2,"234,410,553,683,801",5,0.00580687658591797,6971.28408,0.003,0.00580687658591797,0.003
"213,448,781",0.005,3,7029.61048455947,"212,448,781",0.00461738567470577,3,7021.42267395981,2,"212,448,781",3,0.00461738567470577,7020.78577,0.001,0.00461738567470577,0.001
"142,332,506,663,865",0.005,5,7026.96590633614,"142,332,506,663,865",0.00491367966149203,5,7022.6999973948,2,"142,332,506,663,865",5,0.00491367966149203,7021.78698,0,0.00491367966149203,0
"365,799",0.005,2,6901.51109014251,"367,799",0.00496158756620613,2,6893.40400231252,2,"367,799",2,0.00496158756620613,6893.35653,0.002,0.00496158756620613,0.002
"251,448,612,842",0.005,4,6980.57523364249,"251,448,612,842",0.00457749867590438,4,6978.43765669149,2,"251,448,612,842",4,0.00457749867590438,6977.69101,0,0.00457749867590438,0
"125,227,365,488,626,759,899",0.005,7,6959.16282385463,"125,227,364,488,626,759,899",0.0039794029132079,7,6961.70440111829,2,"125,227,364,488,626,759,899",7,0.0039794029132079,6951.20707,0.001,0.0039794029132079,0.001
"643,888",0.005,2,6941.69201206695,"643,888,894",0.00478604084504398,3,6945.75590621678,3,"643,888",2,0.00479920609848197,6936.15077,1,0.00478604084504398,0
"145,252,391,524,664,780,883",0.005,7,7048.14021034067,"145,250,391,522,664,783,889",0.00461400544147349,7,7051.66073001885,2,"145,250,391,522,664,783,889",7,0.00461400544147349,7034.041,0.013,0.00461400544147349,0.013
"229,516,710",0.005,3,6931.37838970566,"229,516,712",0.00578333223476458,3,6918.88917019559,2,"229,516,712",3,0.00578333223476458,6918.4884,0.002,0.00578333223476458,0.002
"155,260,378,497,649,781,897",0.005,7,7028.7044371366,"156,260,379,495,648,781,896",0.00426524444549925,7,7014.82389968601,2,"156,260,379,495,648,781,896",7,0.00426524444549925,7013.28637,0.006,0.00426524444549925,0.006
"160,490",0.005,2,6992.956269653,"163,490",0.00544781700735576,2,6991.28263045254,2,"163,490",2,0.00544781700735576,6986.10968,0.003,0.00544781700735576,0.003
"200,415,625,809",0.005,4,6969.28106635217,"200,415,430,625,809",0.00523445432129277,5,6978.75808571668,3,"200,415,625,809",4,0.00482506394129473,6966.26767,1,0.00523445432129277,0
"175,304,542,792",0.005,4,7064.19865598402,"175,178,296,542,546,788,792",0.00626494742254602,7,7078.01133483743,3,"178,296,542,788,792",5,0.00644435882060278,7051.76551,3.008,0.00626494742254602,1.011
"185,438,584,767",0.005,4,6985.99119446336,"185,438,584,767",0.00469934115094306,4,6985.1418542927,2,"185,438,584,767",4,0.00469934115094306,6984.86023,0,0.00469934115094306,0
"613",0.005,1,6933.03950795994,"613",0.00497269205115643,1,6931.33485203134,2,"613",1,0.00497269205115643,6931.32663,0,0.00497269205115643,0
"251,443,649,862",0.005,4,7021.74509666738,"251,443,648,858",0.00517759082191594,4,7019.86605643378,2,"251,443,648,858",4,0.00517759082191594,7014.77364,0.005,0.00517759082191594,0.005
"123,284,430,577,748,889",0.005,6,7010.25857101983,"123,125,283,284,430,577,717,749,889",0.00437520165959913,9,7036.1855423254,3,"125,284,430,577,749,889",6,0.0038704188844444,7002.56716,3.001,0.00437520165959913,0.003
"334,444,714",0.005,3,6917.25929130564,"334,444,713",0.00509930021762503,3,6910.12755237802,2,"334,444,713",3,0.00509930021762503,6909.25634,0.001,0.00509930021762503,0.001
"228,494,764",0.005,3,6988.20455692505,"229,495,764",0.00484153953101376,3,6980.56722124308,2,"229,495,764",3,0.00484153953101376,6979.1586,0.002,0.00484153953101376,0.002
"172,324,481,652,827",0.005,5,6993.68605992522,"172,324,481,654,827",0.00560936385057592,5,6976.09607985181,2,"172,324,481,654,827",5,0.00560936385057592,6974.07333,0.002,0.00560936385057592,0.002
"350,605",0.005,2,6959.66198416869,"350,605",0.00477891519483366,2,6957.29630408275,2,"350,605",2,0.00477891519483366,6957.29453,0,0.00477891519483366,0
"174,662",0.005,2,6853.42530801363,"170,174,662",0.0053296524176976,3,6858.43251883813,3,"174,662",2,0.00535418258639206,6848.41793,1,0.0053296524176976,0
"110,297,467,634,826",0.005,5,6939.97943507592,"110,297,467,634,828",0.00541519669564952,5,6930.54210329232,2,"110,297,467,634,828",5,0.00541519669564952,6929.67287,0.002,0.00541519669564952,0.002
"142,316,437,596,735,882",0.005,6,7029.54057358995,"142,316,437,450,596,735,883",0.00551564343620318,7,7043.2692148372,3,"142,316,437,596,735,883",6,0.00532621548998035,7023.91935,1.001,0.00551564343620318,0.001
"274,481,746",0.005,3,6974.19452038132,"273,481,591,746",0.00313795481905744,4,6951.12767361013,2,"273,481,591,746",4,0.00313795481905744,6950.64096,1.001,0.00313795481905744,1.001
"140,270,428,570,706,862",0.005,6,7060.47302191458,"44,91,116,132,140,168,270,428,570,706,863",0.00587210968062278,11,7110.06370057537,5,"140,270,428,570,706,863",6,0.00472937550009585,7052.14277,5.001,0.00587210968062278,0.001
"190,347,485,617,741,879",0.005,6,7022.89034871578,"190,347,485,607,617,622,741,879",0.00445100162595212,8,7039.66165561892,4,"190,347,485,607,741,879",6,0.00491498076769065,7022.63134,2,0.00445100162595212,0.01
"159,268,442,641,742,887",0.005,6,6995.61447530556,"159,268,442,641,742,888",0.00496324205639093,6,6987.43756594337,2,"159,268,442,641,742,888",6,0.00496324205639093,6984.96235,0.001,0.00496324205639093,0.001
"532",0.005,1,6967.84874175556,"532",0.00497326394236776,1,6964.40823499427,2,"532",1,0.00497326394236776,6964.36156,0,0.00497326394236776,0
"363,831",0.005,2,6916.75681503493,"363,832",0.00529701156528574,2,6920.48545318383,2,"363,832",2,0.00529701156528574,6908.45534,0.001,0.00529701156528574,0.001
"136,348,625,804",0.005,4,6966.29644391926,"136,344,355,625,806",0.00527496826180527,5,6955.84302661733,6,"136,355,625,806",4,0.00550765848305248,6947.87229,1.006,0.00527496826180527,0.009
"128,244,372,488,628,759,864",0.005,7,6981.71076730489,"128,232,247,314,372,479,488,628,631,759,864",0.00508709963234188,11,6998.10015214006,6,"128,247,372,479,628,759,864",7,0.00451387962082149,6968.05889,4.003,0.00508709963234188,0.012
"277,521,677",0.005,3,7000.65655482652,"277,523,677,791",0.00438455511453349,4,7004.79738274425,2,"277,523,677,791",4,0.00438455511453349,6995.80632,1.002,0.00438455511453349,1.002
"111,276,439,562,726,844",0.005,6,7029.47734438462,"108,276,439,563,728,844",0.00516079736671652,6,7011.67451051965,2,"108,276,439,563,728,844",6,0.00516079736671652,7008.40415,0.006,0.00516079736671652,0.006
"471",0.005,1,6870.12262694852,"471",0.00501255422704207,1,6868.74144342969,2,"471",1,0.00501255422704207,6867.71014,0,0.00501255422704207,0
"227,444,642",0.005,3,6990.81261421099,"227,444,642",0.0044655043288718,3,6993.50352340683,2,"227,444,642",3,0.0044655043288718,6988.27354,0,0.0044655043288718,0
"161,355,555,691,862",0.005,5,6967.4271986686,"157,162,355,555,691,862",0.00447397012010595,6,6973.11886757591,3,"162,355,555,691,862",5,0.00463915184214995,6962.44858,1.001,0.00447397012010595,0.001
"217,427,591,699",0.005,4,7055.39406861421,"216,427,594,698",0.00525762262722666,4,7041.99519715687,2,"216,427,594,698",4,0.00525762262722666,7039.38099,0.005,0.00525762262722666,0.005
"213,621",0.005,2,6883.57840999053,"213,614",0.00491159288910263,2,6883.0826849939,2,"213,614",2,0.00491159288910263,6881.6704,0.007,0.00491159288910263,0.007
"142,352,510,686,889",0.005,5,6965.98812940139,"142,353,510,595,683,889",0.00345161600034666,6,6959.4794396287,3,"142,353,510,683,889",5,0.00398546326539437,6949.90096,1.004,0.00345161600034666,0.004
"270,431,570,785",0.005,4,6941.35386155043,"270,424,432,570,785",0.00522543727831738,5,6948.74509708421,3,"270,432,570,785",4,0.00509347968837901,6933.3447,1.001,0.00522543727831738,0.001
"238,405,692",0.005,3,6936.23700859487,"238,405,692",0.0050578517033198,3,6933.44884275626,2,"238,405,692",3,0.0050578517033198,6930.55782,0,0.0050578517033198,0
"180,295,458,574,730,877",0.005,6,7042.12697124034,"83,166,178,295,458,575,731,877",0.00680203873097893,8,7058.40064344861,3,"178,295,458,575,731,877",6,0.00633958591468534,7027.87963,2.004,0.00680203873097893,0.004
"159,367,595,740,897",0.005,5,6987.70272947304,"158,367,595,740,897",0.00578199999018923,5,6979.53662726191,2,"158,367,595,740,897",5,0.00578199999018923,6979.40758,0.001,0.00578199999018923,0.001
"154,318,480,659,837",0.005,5,6933.17913340011,"154,313,480,659,837",0.00547477872046527,5,6933.99653166305,2,"154,313,480,659,837",5,0.00547477872046527,6919.3524,0.005,0.00547477872046527,0.005
"729",0.005,1,6888.07221315417,"728",0.00498653914307597,1,6883.59593302626,2,"728",1,0.00498653914307597,6883.49192,0.001,0.00498653914307597,0.001
"251,394,610,786",0.005,4,6917.93342765831,"251,392,609,786",0.00521187031741362,4,6915.83636057867,2,"251,392,609,786",4,0.00521187031741362,6913.25136,0.003,0.00521187031741362,0.003
"245,470,752",0.005,3,6967.67256680004,"245,470,751",0.00514492277818772,3,6963.00298567973,2,"245,470,751",3,0.00514492277818772,6955.39463,0.001,0.00514492277818772,0.001
"374,515,710",0.005,3,7057.3567977893,"374,515,710",0.00486958997946078,3,7054.66622497127,2,"374,515,710",3,0.00486958997946078,7054.46795,0,0.00486958997946078,0
"231,518,668,774,878",0.005,5,6970.60598463902,"233,518,668,774,879",0.00462125591153915,5,6960.27919139228,2,"233,518,668,774,879",5,0.00462125591153915,6957.88778,0.003,0.00462125591153915,0.003
"277,736",0.005,2,6963.95648393503,"277,736",0.00545576964355618,2,6962.63094104845,2,"277,736",2,0.00545576964355618,6960.71637,0,0.00545576964355618,0
"192,410,599,796",0.005,4,6934.2803193146,"192,410,598,795",0.00518544810434941,4,6930.04057531986,2,"192,410,598,795",4,0.00518544810434941,6929.95894,0.002,0.00518544810434941,0.002
"110,292,411,604,827",0.005,5,7007.0879687422,"110,291,411,604,825",0.00581791698391461,5,7009.21608516129,2,"110,291,411,604,825",5,0.00581791698391461,6998.22325,0.003,0.00581791698391461,0.003
"260,472,688",0.005,3,6928.98598333961,"260,473,688",0.00580901152581023,3,6918.09345420836,2,"260,473,688",3,0.00580901152581023,6917.81712,0.001,0.00580901152581023,0.001
"129,411,619,733,867",0.005,5,6994.22211612425,"129,411,621,622,733,868",0.00466961950020855,6,7004.48870431939,3,"129,411,621,733,868",5,0.00468334764091548,6987.42571,1.003,0.00466961950020855,0.003
"275,666",0.005,2,6855.42387575965,"272,664,669",0.0044164086530407,3,6857.07634064151,4,"272,669",2,0.00434635079152222,6841.29192,1.005,0.0044164086530407,0.006
"146,291,507,806",0.005,4,7019.52181425081,"144,152,292,510,804",0.00484155015904412,5,7006.55696357491,3,"144,292,510,804",4,0.00473340489291821,6997.28637,1.008,0.00484155015904412,0.008
"116,268,439,549,709,883",0.005,6,7044.40522597476,"116,265,438,549,709,883",0.00626660467401207,6,7039.84125078786,2,"116,265,438,549,709,883",6,0.00626660467401207,7029.66924,0.004,0.00626660467401207,0.004
"177,379,575,719,857",0.005,5,7007.89453181772,"176,378,573,721,857",0.00435623969176486,5,6994.35623634553,2,"176,378,573,721,857",5,0.00435623969176486,6991.70752,0.006,0.00435623969176486,0.006
"205,720,840",0.005,3,6968.87678942105,"206,717,840",0.00519266740867314,3,6953.96156341542,2,"206,717,840",3,0.00519266740867314,6952.38747,0.004,0.00519266740867314,0.004
"479,726",0.005,2,6981.15119085528,"478,725",0.00542668095402957,2,6972.49290172303,2,"478,725",2,0.00542668095402957,6971.55041,0.002,0.00542668095402957,0.002
"404,852",0.005,2,6919.05735753227,"404,852",0.00527715237699959,2,6915.62121073554,2,"404,852",2,0.00527715237699959,6915.60992,0,0.00527715237699959,0
"383,781",0.005,2,7039.1540180512,"370,383,781",0.00516050056793962,3,7042.57117401717,3,"383,781",2,0.00535322989632068,7036.92655,1,0.00516050056793962,0
"163,271,538,779",0.005,4,7031.73491441004,"163,271,538,779",0.00489997086897451,4,7025.50874382619,2,"163,271,538,779",4,0.00489997086897451,7023.7845,0,0.00489997086897451,0
"128,260,426,579,746,852",0.005,6,6988.80654215786,"128,129,259,426,579,747,852",0.00567713830216155,7,7004.44478480903,3,"128,259,426,579,747,852",6,0.00563857166333159,6981.88185,1.002,0.00567713830216155,0.002
"139,312,434,614,723,856",0.005,6,6962.87891130857,"139,312,434,614,723,853",0.0042925454241157,6,6958.58628945659,2,"139,312,434,614,723,853",6,0.0042925454241157,6953.23333,0.003,0.0042925454241157,0.003
"474,616",0.005,2,6945.67800861677,"474,616",0.00490320704426801,2,6943.46466119511,2,"474,616",2,0.00490320704426801,6943.45175,0,0.00490320704426801,0
"209,418,609,808",0.005,4,7018.6537541902,"209,421,609,811",0.00486655182409597,4,7023.99682472943,2,"209,421,609,811",4,0.00486655182409597,7009.66885,0.006,0.00486655182409597,0.006
"139,302,488,676,852",0.005,5,6957.50431811715,"140,302,488,678,851,853",0.00536214612036167,6,6962.23691145177,3,"140,302,488,678,853",5,0.00527368759986433,6949.13426,1.004,0.00536214612036167,0.004
"227,631,741",0.005,3,7033.49989818098,"218,227,627,741",0.00551423904349901,4,7031.13313948241,6,"227,627,741",3,0.005611616361002,7021.66385,1.004,0.00551423904349901,0.004
"194,313,471,602,729,873",0.005,6,7034.2757449641,"194,310,471,602,729,873",0.00542482966929547,6,7020.88555145156,2,"194,310,471,602,729,873",6,0.00542482966929547,7020.52362,0.003,0.00542482966929547,0.003
"160,446,733",0.005,3,6940.52502129566,"160,446,733",0.00519715993277739,3,6938.73101917194,2,"160,446,733",3,0.00519715993277739,6938.52384,0,0.00519715993277739,0
"628",0.005,1,6915.13099743254,"628",0.00525736078273481,1,6912.9706644832,1,"628",1,0.00525736078273481,6912.97066,0,0.00525736078273481,0
"505",0.005,1,7059.15817579526,"503,505",0.00512303930265287,2,7069.41429689218,3,"503",1,0.00514501026349505,7057.0217,1,0.00512303930265287,0.002
"260,417,561,661,898",0.005,5,6983.80359583698,"260,416,563,659,661,898",0.00548068169197253,6,6987.72806565338,3,"260,416,563,661,898",5,0.00545902619803287,6973.11122,1.003,0.00548068169197253,0.003
"141,448",0.005,2,6968.28307381255,"141,448",0.00488308805366806,2,6961.04677808756,2,"141,448",2,0.00488308805366806,6960.98821,0,0.00488308805366806,0
"396,677",0.005,2,6943.67148403317,"396,678",0.00449609368371196,2,6936.01208293528,2,"396,678",2,0.00449609368371196,6936.00824,0.001,0.00449609368371196,0.001
"148,415,625,878",0.005,4,7020.43391187977,"148,417,625,878",0.0037732305126854,4,7007.98506749611,2,"148,417,625,878",4,0.0037732305126854,7007.97386,0.002,0.0037732305126854,0.002
"202,338,678,899",0.005,4,6899.15125654142,"202,339,678,899",0.00488666241680418,4,6886.79720458856,2,"202,339,678,899",4,0.00488666241680418,6886.44018,0.001,0.00488666241680418,0.001
"633",0.005,1,6942.03455514101,"636",0.00518974635534689,1,6937.24203355265,2,"636",1,0.00518974635534689,6937.23165,0.003,0.00518974635534689,0.003
"114,232,366,530,659,796,901",0.005,7,7077.09037758852,"114,233,366,530,659,791,796,901",0.00542280819366728,8,7069.81389983051,3,"114,233,366,530,659,791,901",7,0.0055974897049676,7059.35522,1.001,0.00542280819366728,0.006
"645",0.005,1,6905.79268370495,"645",0.00472860175569366,1,6899.39458099945,2,"645",1,0.00472860175569366,6899.28629,0,0.00472860175569366,0
"684",0.005,1,6904.98947277545,"684",0.00521287145672508,1,6902.68185913623,2,"684",1,0.00521287145672508,6902.63611,0,0.00521287145672508,0
"257,617",0.005,2,6964.20365590385,"257,615",0.00480105272098807,2,6961.62953355359,2,"257,615",2,0.00480105272098807,6961.4305,0.002,0.00480105272098807,0.002
"182,319,432,556,725,899",0.005,6,7066.01406874705,"182,319,432,555,725,899,904",0.00390419626186869,7,7069.94943498963,3,"182,319,432,555,725,899",6,0.00405102695014586,7058.90646,1.001,0.00390419626186869,0.001
"121,271,373,503,618,728,858",0.005,7,6927.29009384685,"121,269,373,376,505,618,727,857,903",0.00506456176186348,9,6952.71576314662,3,"121,269,376,505,618,727,857",7,0.00452148971786745,6912.0082,2.006,0.00506456176186348,0.009
"222,375,490,639,810",0.005,5,6988.15914803813,"223,375,490,638,810",0.0053375890148776,5,6968.46495660579,2,"223,375,490,638,810",5,0.0053375890148776,6966.44614,0.002,0.0053375890148776,0.002
"136,275,413,514,620,755,864",0.005,7,7079.94927059504,"136,276,413,513,620,755,864",0.00422808022179797,7,7077.70307974887,2,"136,276,413,513,620,755,864",7,0.00422808022179797,7072.38907,0.002,0.00422808022179797,0.002
"222,408,528,732",0.005,4,6993.25517783301,"222,408,528,732,843",0.005007933453562,5,6983.82845895432,3,"222,408,528,732",4,0.00613202827158145,6981.24776,1,0.005007933453562,0
"482,674",0.005,2,7066.69139026543,"482,674",0.00530173607213138,2,7063.12641122992,2,"482,674",2,0.00530173607213138,7063.1191,0,0.00530173607213138,0
"308,655",0.005,2,6969.1577868313,"308,315,656",0.00546599975409653,3,6978.25217530046,3,"308,656",2,0.00554905841193538,6964.73543,1.001,0.00546599975409653,0.001
"593",0.005,1,6936.92395672663,"592",0.00515986691040289,1,6932.14553951931,2,"592",1,0.00515986691040289,6932.14152,0.001,0.00515986691040289,0.001
"249,408,647,841",0.005,4,6991.65716815392,"249,408,647,841",0.00573949780951717,4,6985.1559431675,2,"249,408,647,841",4,0.00573949780951717,6983.43086,0,0.00573949780951717,0
"614",0.005,1,6976.78078281491,"614",0.00498816667171167,1,6976.62829007752,1,"614",1,0.00498816667171167,6976.62829,0,0.00498816667171167,0
"110,309,431,598,766,871",0.005,6,7053.3175334798,"110,310,429,435,598,766,872",0.00495345407542553,7,7064.22942516465,3,"110,310,429,598,766,872",6,0.00512728135131371,7031.64591,1.004,0.00495345407542553,0.004
"568",0.005,1,7015.48146046634,"568",0.00466166998368124,1,7008.70734560829,2,"568",1,0.00466166998368124,7008.70464,0,0.00466166998368124,0
"129,245,356,468,601,739,858",0.005,7,7033.42540728746,"139,245,356,468,601,739,858",0.00674102289204254,7,7030.32078114038,2,"139,245,356,468,601,739,858",7,0.00674102289204254,7011.39488,0.01,0.00674102289204254,0.01
"713",0.005,1,6912.36726606512,"712",0.00493855597805076,1,6906.43242856607,2,"712",1,0.00493855597805076,6906.36067,0.001,0.00493855597805076,0.001
"103,229,341,449,571,711,865",0.005,7,6990.83015816442,"103,229,341,449,571,573,712,865",0.00274891284654947,8,6978.58089547305,3,"103,229,341,449,571,712,865",7,0.00264439083941886,6965.73353,1.001,0.00274891284654947,0.001
"478",0.005,1,6918.05174271652,"478",0.00478606729806116,1,6913.46062780494,2,"478",1,0.00478606729806116,6913.46049,0,0.00478606729806116,0
"175,360,540,670,850",0.005,5,6947.47059228964,"175,360,539,669,850",0.00525436463006335,5,6930.62883995336,2,"175,360,539,669,850",5,0.00525436463006335,6925.51935,0.002,0.00525436463006335,0.002
"487",0.005,1,6891.91047086279,"488",0.00460346299201076,1,6884.8746890256,2,"488",1,0.00460346299201076,6884.39599,0.001,0.00460346299201076,0.001
"200,330,575,777",0.005,4,6912.52472743802,"200,331,575,778",0.0052336794097746,4,6908.26951392789,2,"200,331,575,778",4,0.0052336794097746,6904.36611,0.002,0.0052336794097746,0.002
"102,204,346,462,586,719,859",0.005,7,7021.8861314558,"105,202,204,220,344,586,858",0.0126705688468629,7,7120.60457973984,5,"105,202,220,344,586,858",6,0.0126666663783019,7104.36527,0.765,0.0126705688468629,1.26
"119,445,579,838",0.005,4,7045.78135345525,"119,440,579,837",0.00518175659442075,4,7029.99439836432,2,"119,440,579,837",4,0.00518175659442075,7027.1391,0.006,0.00518175659442075,0.006
"225,421,639,865",0.005,4,6893.42377679997,"228,421,639,641,865",0.00479290822823848,5,6890.32169814231,3,"228,421,639,865",4,0.00486477588114208,6878.81723,1.003,0.00479290822823848,0.003
"152,302,502,692,843",0.005,5,7075.29557433449,"153,157,303,502,686,692,844",0.00519106153103948,7,7110.13025804397,3,"157,303,502,686,844",5,0.00526907023582926,7069.12796,2.003,0.00519106153103948,0.013
"158,452,736,861",0.005,4,6979.58996468598,"158,452,736,861",0.00512160560161213,4,6977.47467928433,2,"158,452,736,861",4,0.00512160560161213,6975.82298,0,0.00512160560161213,0
"149,274,390,600,762,875",0.005,6,6911.8264410523,"149,274,390,601,762,875",0.00595352066397567,6,6910.41368511932,2,"149,274,390,601,762,875",6,0.00595352066397567,6904.29812,0.001,0.00595352066397567,0.001
"502",0.005,1,6920.11596569804,"502",0.00466681824616066,1,6917.13742229021,2,"502",1,0.00466681824616066,6917.13219,0,0.00466681824616066,0
"184,348,556,729,857",0.005,5,6969.5698717193,"185,347,372,556,729,855",0.00472537204759255,6,6963.8067189478,3,"185,347,556,729,855",5,0.00533730567104282,6957.43431,1.004,0.00472537204759255,0.004
"114,457",0.005,2,6917.21083390648,"111,457",0.00498708727500041,2,6911.89808257235,2,"111,457",2,0.00498708727500041,6911.27469,0.003,0.00498708727500041,0.003
"844",0.005,1,6922.94863831753,"847",0.00513557884928206,1,6920.09672162811,2,"847",1,0.00513557884928206,6919.92384,0.003,0.00513557884928206,0.003
"137,288,510,612,861",0.005,5,6936.82205362201,"136,288,511,514,612,862",0.00484057743374691,6,6946.60398790227,3,"136,288,511,612,862",5,0.00488503565958381,6927.07916,1.003,0.00484057743374691,0.003
"312,617",0.005,2,6916.78147264291,"312,616",0.00492297372188006,2,6911.37730824042,2,"312,616",2,0.00492297372188006,6910.3003,0.001,0.00492297372188006,0.001
"140,262,395,523,649,774,886",0.005,7,6891.6955688793,"145,262,395,523,649,774,883,888",0.00558705847848254,8,6892.54462182986,3,"145,262,395,523,649,774,888",7,0.00535185837063575,6878.94596,1.007,0.00558705847848254,0.007
"853",0.005,1,6902.31103495689,"853",0.00502735552892242,1,6901.41905959534,1,"853",1,0.00502735552892242,6901.41906,0,0.00502735552892242,0
"261,768",0.005,2,6924.609303325,"261,768",0.00499269984489777,2,6924.5110624898,2,"261,768",2,0.00499269984489777,6924.41335,0,0.00499269984489777,0
"442,710",0.005,2,6972.68736486822,"442,710",0.00528338179409516,2,6964.86685768066,2,"442,710",2,0.00528338179409516,6964.80323,0,0.00528338179409516,0
"177,349,533,698,886",0.005,5,7025.11906176632,"178,347,530,698,886",0.00561247654560272,5,6994.35472677834,2,"178,347,530,698,886",5,0.00561247654560272,6993.22045,0.006,0.00561247654560272,0.006
"204,460,644,876",0.005,4,6996.74677983065,"204,460,644,873,876",0.00462430158573824,5,6999.96284364917,3,"204,460,644,876",4,0.00451947019285313,6988.64629,1,0.00462430158573824,0
"643",0.005,1,6983.35104610182,"644,650",0.00471056603780121,2,6982.5171890958,5,"644",1,0.0047538635857275,6975.05273,1.001,0.00471056603780121,0.001
"220,352,496,683",0.005,4,6933.11880120058,"220,354,494,685",0.00571414640515891,4,6917.08769825624,2,"220,354,494,685",4,0.00571414640515891,6914.71085,0.006,0.00571414640515891,0.006
"163,321,490,618,720,869",0.005,6,7003.35844666761,"163,322,492,617,719,865,869",0.00613648190779755,7,6990.82702004323,3,"163,322,492,617,719,869",6,0.00595582061365898,6980.18605,1.005,0.00613648190779755,0.005
"211,525",0.005,2,6951.19723333716,"211,526",0.00504972120863913,2,6943.22442045548,2,"211,526",2,0.00504972120863913,6943.1805,0.001,0.00504972120863913,0.001
"140,255,393,526,663,797,898",0.005,7,7032.76815584479,"139,255,393,519,526,663,794,797,898",0.00330329490875044,9,7055.96208556168,4,"139,255,393,526,663,797,898",7,0.00350983265273772,7024.90816,2.001,0.00330329490875044,0.001
"160,300,419,611,803",0.005,5,6954.08747323428,"162,299,419,611,803",0.00415367009764641,5,6965.75103330643,2,"162,299,419,611,803",5,0.00415367009764641,6949.3553,0.003,0.00415367009764641,0.003
"103,232,366,514,632,754,878",0.005,7,7001.51910959276,"102,232,366,514,632,754,878",0.00459820057356252,7,6993.48710351298,2,"102,232,366,514,632,754,878",7,0.00459820057356252,6989.28795,0.001,0.00459820057356252,0.001
"105,206,329,449,585,721,865",0.005,7,7080.559918374,"105,206,328,446,449,455,586,721,832,865,905",0.00551708351730141,11,7114.55295003787,3,"105,206,328,449,586,721,865",7,0.00381032015024097,7070.37184,4.002,0.00551708351730141,0.002
"378",0.005,1,6875.38664114317,"376",0.00515697974141936,1,6871.48247048866,2,"376",1,0.00515697974141936,6870.8195,0.002,0.00515697974141936,0.002
"178,282,470,635,768,875",0.005,6,7057.35386824035,"180,282,283,471,635,768,876",0.00553563855338024,7,7055.81483688793,3,"180,283,471,635,768,876",6,0.00550055314745684,7041.86955,1.004,0.00553563855338024,0.005
"172,544,646",0.005,3,6945.01839769112,"171,545,646",0.0046673956154229,3,6939.53837315433,2,"171,545,646",3,0.0046673956154229,6938.92374,0.002,0.0046673956154229,0.002
"302,549,864",0.005,3,6938.01730654985,"302,549,865",0.00500901088410643,3,6945.87032459792,2,"302,549,865",3,0.00500901088410643,6928.0988,0.001,0.00500901088410643,0.001
"168,513,748",0.005,3,7031.07651614685,"168,512,748",0.00516240613589257,3,7024.07005240372,2,"168,512,748",3,0.00516240613589257,7024.05396,0.001,0.00516240613589257,0.001
"162,288,397,554,674,830",0.005,6,6987.53322387558,"162,287,397,551,674,829",0.00666955108219979,6,6995.72992468879,2,"162,287,397,551,674,829",6,0.00666955108219979,6969.79897,0.005,0.00666955108219979,0.005
"231,518,726",0.005,3,6979.73601784502,"231,512,518,726",0.00466273434604935,4,6986.02902516454,3,"231,512,726",3,0.00455362036796014,6975.53469,1,0.00466273434604935,0.006
"711",0.005,1,6865.62350955423,"712",0.00487215590019009,1,6862.18124605025,2,"712",1,0.00487215590019009,6862.118,0.001,0.00487215590019009,0.001
